age,allergy_peanut,allergy_cashew,login_30d,view_cashew_30d,view_peanut_30d,click_rec_cashew_30d,click_rec_peanut_30d,purchase_cashew_90d,purchase_peanut_90d,days_since_last_purchase,days_since_last_active,label_confidence,gender_female,gender_male,activity_high,activity_low,activity_moderate,goal_energy,goal_healthy,goal_snack,source_general,source_history,source_questionnaire
23,0,0,3,7,4,7,1,2,0,27,12,0.782,True,False,False,False,True,False,False,True,False,True,False
28,0,0,7,2,2,0,2,1,0,48,15,0.752,True,False,True,False,False,False,False,True,True,False,False
29,0,0,7,12,2,8,1,3,0,30,11,0.745,True,False,False,False,True,True,False,False,False,False,True
32,0,0,9,6,10,3,4,1,0,1,5,0.812,True,False,True,False,False,True,False,False,False,False,True
22,0,0,7,8,11,2,4,0,0,30,8,0.629,False,True,True,False,False,False,True,False,False,False,True
18,0,0,4,12,4,3,2,1,0,16,10,0.597,False,True,False,True,False,False,True,False,False,False,True
38,0,0,0,9,7,5,3,1,2,39,11,0.817,False,True,False,True,False,False,True,False,True,False,False
32,0,0,0,3,6,0,2,0,1,43,11,0.821,True,False,False,True,False,True,False,False,True,False,False
43,0,0,3,10,10,0,3,1,1,27,8,0.642,False,True,False,True,False,False,True,False,False,False,True
23,1,0,7,6,9,0,4,0,0,35,5,0.85,False,True,False,False,True,True,False,False,False,False,True
19,1,0,2,3,8,0,0,0,1,36,12,0.85,True,False,False,True,False,False,True,False,True,False,False
17,0,0,3,9,11,1,2,2,3,54,18,0.797,True,False,True,False,False,True,False,False,False,False,True
28,0,0,1,5,1,1,0,1,0,30,17,0.798,False,True,False,True,False,False,True,False,False,False,True
32,0,0,3,7,5,3,0,0,0,40,7,0.639,True,False,False,True,False,False,True,False,False,False,True
42,0,0,2,6,9,4,0,2,0,0,5,0.699,True,False,False,False,True,False,False,True,True,False,False
26,0,0,5,5,1,0,3,0,0,50,0,0.676,False,True,False,True,False,False,True,False,False,False,True
39,0,1,5,10,13,0,2,0,1,12,0,0.85,False,True,True,False,False,True,False,False,False,False,True
38,0,0,6,9,12,2,2,3,2,56,3,0.696,False,True,True,False,False,False,True,False,False,True,False
37,0,0,4,8,8,1,7,0,0,47,0,0.934,False,True,False,True,False,True,False,False,False,False,True
18,0,0,3,9,4,2,0,0,3,8,2,0.641,True,False,False,False,True,True,False,False,False,False,True
29,0,0,8,9,10,1,4,1,0,20,4,0.95,True,False,True,False,False,True,False,False,False,False,True
45,0,0,5,4,5,2,2,1,0,85,9,0.729,False,True,False,False,True,False,False,True,False,True,False
29,0,0,5,3,3,0,0,0,2,24,7,0.692,False,True,False,False,True,False,True,False,False,False,True
32,0,0,4,10,6,4,5,1,3,24,6,0.846,True,False,False,False,True,True,False,False,False,True,False
45,0,0,0,3,4,0,0,3,0,56,6,0.672,False,True,False,True,False,False,True,False,False,False,True
24,0,0,8,8,0,0,0,0,1,26,0,0.657,True,False,False,True,False,False,True,False,False,True,False
30,0,0,5,4,11,1,6,0,0,41,8,0.908,False,True,True,False,False,True,False,False,False,False,True
24,0,0,10,5,7,2,3,0,2,39,19,0.696,False,True,False,False,True,True,False,False,True,False,False
42,0,0,7,14,7,4,3,0,1,58,11,0.69,False,True,False,False,True,False,True,False,False,True,False
26,1,0,8,6,7,0,0,0,2,36,18,0.85,False,True,True,False,False,False,True,False,False,True,False
25,0,0,2,5,8,3,3,0,0,33,16,0.712,False,True,False,False,True,False,False,True,False,False,True
29,0,0,4,1,6,0,2,1,2,7,9,0.748,True,False,False,False,True,True,False,False,False,True,False
20,0,0,7,6,6,3,0,2,0,38,0,0.715,True,False,False,False,True,False,True,False,False,False,True
25,0,0,6,6,10,4,3,0,0,22,2,0.95,True,False,False,False,True,True,False,False,False,False,True
39,0,0,0,2,1,1,2,2,0,46,3,0.846,True,False,False,True,False,False,True,False,False,False,True
41,0,0,2,4,1,1,3,2,3,42,7,0.862,True,False,False,True,False,False,True,False,False,True,False
31,0,0,10,5,10,6,6,0,1,37,9,0.942,True,False,True,False,False,True,False,False,False,True,False
24,0,0,5,12,6,1,0,1,1,26,9,0.646,True,False,True,False,False,False,False,True,False,False,True
42,0,0,8,7,5,2,1,2,0,27,19,0.815,True,False,True,False,False,False,True,False,False,False,True
45,0,0,4,5,9,1,0,1,0,22,4,0.714,False,True,False,True,False,True,False,False,False,True,False
25,0,0,5,11,1,3,0,2,2,37,7,0.783,False,True,False,False,True,False,False,True,False,True,False
27,0,0,3,5,8,0,1,0,0,60,10,0.847,True,False,False,False,True,False,False,True,False,False,True
38,0,0,6,10,11,1,1,0,1,20,12,0.805,True,False,False,False,True,True,False,False,False,True,False
22,0,0,6,11,9,2,0,0,0,46,0,0.95,False,True,True,False,False,True,False,False,False,False,True
38,0,0,1,4,7,0,2,0,1,11,11,0.742,False,True,False,True,False,True,False,False,False,False,True
41,0,0,4,6,9,2,2,2,0,32,1,0.686,True,False,True,False,False,True,False,False,False,False,True
41,0,0,10,11,13,3,8,0,0,30,7,0.735,False,True,True,False,False,True,False,False,False,False,True
33,0,0,5,15,15,6,0,3,0,58,2,0.702,True,False,False,False,True,True,False,False,False,True,False
18,0,0,3,4,3,2,1,1,1,49,4,0.651,False,True,False,False,True,False,True,False,False,False,True
35,1,0,7,3,4,0,1,1,2,56,12,0.85,True,False,False,False,True,True,False,False,False,False,True
35,0,0,7,5,0,0,0,0,0,39,3,0.659,True,False,False,False,True,False,False,True,False,False,True
24,0,0,5,10,5,1,2,0,0,24,24,0.635,True,False,False,False,True,False,True,False,False,True,False
24,0,0,4,6,9,2,3,1,2,58,5,0.836,True,False,False,False,True,False,True,False,False,False,True
27,0,0,4,5,9,3,1,1,0,28,6,0.827,True,False,False,False,True,False,True,False,True,False,False
36,0,0,9,6,7,0,2,0,1,16,4,0.685,True,False,True,False,False,False,True,False,False,False,True
22,1,0,6,12,8,6,0,0,1,44,11,0.85,True,False,False,False,True,True,False,False,False,False,True
35,0,0,1,6,6,1,0,2,0,20,0,0.84,True,False,False,False,True,False,True,False,False,True,False
41,0,0,0,5,1,1,0,0,0,56,4,0.911,False,True,False,True,False,False,True,False,False,True,False
25,0,0,5,12,14,5,2,0,1,59,0,0.637,False,True,False,False,True,True,False,False,False,True,False
34,0,0,4,7,11,5,1,2,0,10,3,0.793,True,False,False,True,False,True,False,False,True,False,False
20,0,0,3,3,4,0,0,1,1,68,9,0.721,False,True,False,True,False,False,False,True,False,True,False
44,0,0,3,5,3,0,1,2,2,14,5,0.68,True,False,False,True,False,False,True,False,False,False,True
40,0,0,0,6,4,4,1,0,0,42,15,0.719,False,True,False,True,False,True,False,False,False,False,True
44,0,0,7,10,6,4,1,1,2,22,12,0.662,True,False,False,False,True,True,False,False,False,True,False
26,0,0,2,6,7,3,0,0,0,45,8,0.698,True,False,False,False,True,False,True,False,False,False,True
17,0,0,5,6,5,1,6,0,0,28,3,0.884,False,True,False,True,False,False,True,False,False,True,False
22,0,0,2,2,9,1,4,0,3,47,6,0.75,True,False,False,False,True,False,True,False,True,False,False
20,0,0,4,8,11,2,0,2,0,14,0,0.665,False,True,False,True,False,True,False,False,False,False,True
31,0,0,5,6,3,3,2,0,1,46,14,0.763,True,False,False,True,False,False,True,False,False,True,False
36,0,0,6,9,7,3,2,0,0,63,9,0.674,True,False,True,False,False,False,True,False,False,False,True
20,0,0,3,4,4,0,0,1,0,30,0,0.775,False,True,False,False,True,False,True,False,False,True,False
17,0,1,3,3,10,2,4,0,0,38,9,0.85,True,False,False,False,True,True,False,False,False,True,False
23,0,0,5,5,0,3,0,0,0,42,2,0.555,True,False,False,True,False,False,True,False,False,False,True
26,0,0,1,10,4,5,0,0,2,23,0,0.611,False,True,False,True,False,False,True,False,False,True,False
23,0,0,6,8,11,0,1,0,1,30,8,0.692,True,False,False,False,True,False,False,True,True,False,False
31,0,0,2,6,7,1,5,0,0,35,3,0.705,False,True,False,True,False,True,False,False,False,False,True
39,0,0,9,13,5,2,2,3,3,16,6,0.686,False,True,True,False,False,False,False,True,False,False,True
17,0,0,7,8,10,2,3,0,2,53,15,0.792,False,True,False,False,True,False,False,True,False,False,True
36,0,0,6,7,10,2,4,1,2,19,8,0.694,True,False,False,False,True,False,True,False,False,True,False
21,0,0,7,6,4,2,2,0,0,13,8,0.573,True,False,False,False,True,False,False,True,False,True,False
23,0,1,6,10,7,4,3,0,2,30,7,0.85,True,False,True,False,False,False,True,False,False,False,True
17,0,0,5,8,3,3,0,0,1,55,15,0.843,True,False,False,False,True,False,True,False,False,False,True
36,0,0,6,6,1,2,0,3,2,28,17,0.83,True,False,False,False,True,False,False,True,False,True,False
32,0,0,1,4,10,1,4,2,0,20,11,0.673,True,False,False,True,False,False,True,False,False,False,True
27,0,0,3,9,8,4,1,0,0,43,12,0.603,False,True,False,True,False,True,False,False,False,True,False
43,0,0,4,4,7,0,2,0,0,50,0,0.72,True,False,False,False,True,False,True,False,False,False,True
30,0,0,7,1,8,0,0,0,1,33,0,0.703,True,False,False,False,True,False,True,False,True,False,False
36,0,0,6,2,4,0,6,3,3,36,12,0.74,False,True,False,True,False,False,False,True,False,True,False
36,0,0,2,8,13,2,8,2,4,33,0,0.813,True,False,False,True,False,True,False,False,False,False,True
35,0,0,7,3,9,3,2,0,2,11,7,0.771,True,False,False,False,True,True,False,False,False,True,False
27,1,0,3,4,0,3,0,1,0,21,0,0.85,False,True,False,True,False,False,True,False,False,False,True
35,0,0,2,6,3,3,1,2,0,39,10,0.689,True,False,False,False,True,False,False,True,False,False,True
42,0,1,2,3,7,3,1,2,0,27,5,0.85,False,True,False,False,True,False,True,False,False,True,False
21,0,0,5,7,2,4,1,3,0,42,1,0.681,True,False,False,True,False,False,True,False,False,False,True
23,0,0,5,2,17,1,2,1,1,52,12,0.68,True,False,False,False,True,True,False,False,False,True,False
25,0,0,2,8,6,2,2,1,0,47,5,0.653,False,True,False,True,False,True,False,False,False,False,True
29,0,0,4,4,9,3,2,1,0,50,10,0.764,True,False,False,False,True,False,True,False,False,False,True
22,0,0,0,11,3,7,1,2,4,29,4,0.777,True,False,False,True,False,False,True,False,True,False,False
32,0,0,4,14,8,4,5,3,1,22,2,0.949,True,False,True,False,False,True,False,False,False,True,False
43,0,0,8,4,9,0,1,0,2,50,0,0.58,True,False,False,False,True,False,True,False,False,True,False
33,0,0,12,9,6,2,3,0,2,6,0,0.891,True,False,True,False,False,True,False,False,False,False,True
33,0,0,9,5,12,4,0,1,0,49,0,0.734,True,False,False,False,True,True,False,False,True,False,False
23,0,0,3,0,1,0,0,1,0,39,6,0.618,True,False,False,False,True,False,False,True,True,False,False
45,0,0,7,2,5,5,0,1,2,46,11,0.76,True,False,False,False,True,False,True,False,False,False,True
36,0,0,3,0,10,0,0,1,0,18,12,0.785,False,True,False,True,False,False,False,True,True,False,False
21,0,0,7,4,6,1,2,0,1,66,20,0.565,True,False,False,True,False,False,True,False,False,True,False
40,0,0,3,13,9,4,5,1,3,39,12,0.718,False,True,False,False,True,False,True,False,False,True,False
45,0,0,6,3,7,0,2,0,0,75,5,0.706,True,False,True,False,False,False,True,False,False,False,True
44,0,0,3,8,9,3,3,1,3,27,0,0.587,True,False,False,True,False,False,True,False,False,False,True
19,0,0,7,6,10,2,4,1,0,36,6,0.803,False,True,False,False,True,False,True,False,False,True,False
41,0,0,1,2,10,4,4,1,0,32,10,0.683,False,True,False,False,True,False,True,False,False,False,True
34,0,0,2,11,2,1,4,1,2,38,0,0.743,True,False,False,True,False,False,False,True,True,False,False
17,0,0,1,8,11,2,1,1,1,20,0,0.753,False,True,False,True,False,True,False,False,False,False,True
36,0,0,0,7,8,0,3,1,0,14,1,0.699,False,True,False,False,True,False,True,False,True,False,False
44,0,0,4,7,7,3,5,0,0,21,11,0.695,True,False,False,False,True,False,False,True,False,True,False
34,0,0,6,10,6,3,2,0,3,45,8,0.698,False,True,True,False,False,False,True,False,False,True,False
43,0,0,4,5,0,4,3,1,0,37,9,0.687,True,False,False,True,False,False,False,True,False,False,True
34,0,0,5,1,11,0,2,2,0,69,3,0.815,True,False,True,False,False,True,False,False,False,True,False
29,0,0,4,7,5,1,4,1,6,4,0,0.715,True,False,False,True,False,False,False,True,True,False,False
28,0,0,3,3,13,0,5,0,0,61,12,0.605,True,False,False,False,True,True,False,False,False,False,True
18,0,0,6,9,13,6,1,0,1,30,5,0.858,False,True,False,False,True,True,False,False,False,False,True
42,0,0,5,10,10,3,3,0,0,55,3,0.695,True,False,False,False,True,True,False,False,False,True,False
37,0,0,5,7,9,0,3,1,0,11,12,0.703,True,False,False,False,True,True,False,False,False,False,True
21,0,0,6,11,4,3,0,2,1,58,7,0.757,True,False,True,False,False,False,True,False,True,False,False
41,0,0,7,5,9,1,0,0,0,61,12,0.624,False,True,True,False,False,False,True,False,False,False,True
18,0,0,5,6,4,3,0,0,0,10,10,0.735,False,True,False,False,True,False,True,False,False,False,True
21,0,0,6,4,6,2,0,1,1,51,1,0.67,False,True,False,False,True,True,False,False,False,False,True
24,0,0,4,5,1,2,2,0,0,36,15,0.794,False,True,False,False,True,False,True,False,False,True,False
24,0,0,6,5,4,0,4,1,2,41,0,0.677,False,True,False,False,True,False,True,False,False,False,True
21,0,0,3,11,0,0,0,1,0,14,2,0.767,True,False,False,True,False,False,True,False,False,False,True
23,0,0,7,9,6,4,1,0,1,51,4,0.616,False,True,False,False,True,True,False,False,False,False,True
35,0,1,5,8,5,1,1,0,2,34,10,0.85,True,False,True,False,False,False,True,False,False,False,True
42,0,0,8,6,10,3,4,0,0,22,7,0.64,True,False,False,False,True,False,True,False,False,False,True
22,0,0,2,11,4,0,3,1,2,29,0,0.635,True,False,False,True,False,False,True,False,True,False,False
24,0,0,8,11,12,0,1,0,0,25,12,0.761,True,False,True,False,False,True,False,False,False,False,True
23,0,0,3,5,4,1,0,3,0,12,1,0.6,True,False,False,False,True,False,False,True,False,True,False
33,0,0,9,2,8,0,0,0,1,56,3,0.693,True,False,False,False,True,True,False,False,False,False,True
17,0,0,3,7,6,2,4,0,0,4,10,0.731,False,True,False,True,False,False,True,False,False,False,True
19,0,0,7,13,7,2,2,0,0,11,6,0.702,True,False,True,False,False,False,True,False,False,False,True
40,0,0,3,5,8,0,1,2,0,47,0,0.744,True,False,False,False,True,False,True,False,False,False,True
44,0,0,7,13,4,4,0,0,1,39,0,0.771,True,False,False,True,False,False,True,False,False,False,True
28,0,0,0,7,6,2,2,0,0,13,6,0.727,False,True,False,True,False,False,True,False,False,False,True
36,0,0,6,9,5,0,2,3,1,20,6,0.652,False,True,False,False,True,False,True,False,True,False,False
34,0,0,7,8,4,1,1,0,0,69,11,0.736,False,True,False,False,True,False,False,True,False,False,True
24,0,0,5,12,4,1,0,0,0,52,6,0.704,True,False,False,False,True,False,True,False,False,True,False
29,0,0,3,8,4,4,0,0,1,16,0,0.756,True,False,False,True,False,False,True,False,False,False,True
17,0,0,1,4,9,2,4,0,0,28,0,0.637,False,True,False,True,False,True,False,False,False,False,True
36,0,0,2,4,7,2,1,0,3,29,7,0.577,False,True,False,True,False,False,False,True,False,True,False
44,0,0,4,2,2,0,2,0,0,55,7,0.738,True,False,False,False,True,False,True,False,False,False,True
42,0,0,5,5,10,0,4,1,5,61,0,0.705,False,True,False,False,True,True,False,False,False,False,True
19,0,0,5,5,6,2,0,1,3,9,4,0.721,True,False,True,False,False,False,True,False,False,True,False
36,0,0,5,8,3,3,0,0,0,28,8,0.654,True,False,False,False,True,True,False,False,False,True,False
22,0,0,12,9,6,5,0,1,0,10,12,0.942,True,False,True,False,False,True,False,False,False,False,True
20,0,0,10,8,7,4,0,0,0,52,0,0.74,True,False,False,False,True,False,True,False,False,False,True
32,1,0,2,7,3,2,0,1,1,5,7,0.85,True,False,False,True,False,False,True,False,False,False,True
44,0,0,8,12,9,5,3,3,0,73,10,0.707,False,True,True,False,False,False,True,False,False,False,True
24,0,0,1,4,0,4,0,0,2,41,7,0.573,True,False,False,True,False,False,True,False,False,False,True
35,0,0,5,0,7,2,1,1,1,35,7,0.66,True,False,True,False,False,False,False,True,False,False,True
20,0,0,6,7,14,0,1,1,0,18,6,0.763,False,True,True,False,False,True,False,False,False,False,True
22,0,0,5,6,8,1,1,0,0,54,0,0.55,False,True,False,False,True,False,True,False,True,False,False
20,0,0,8,8,7,0,3,2,2,11,4,0.742,True,False,False,False,True,False,True,False,False,False,True
38,0,0,3,11,6,2,0,0,0,2,12,0.606,False,True,False,False,True,False,True,False,False,False,True
26,0,0,8,6,8,0,0,0,0,34,7,0.95,True,False,True,False,False,True,False,False,False,False,True
25,0,0,10,4,8,2,3,0,0,24,3,0.805,True,False,True,False,False,False,False,True,True,False,False
36,0,0,8,4,12,0,1,0,0,26,15,0.761,False,True,True,False,False,True,False,False,True,False,False
28,0,0,5,3,15,0,6,0,0,35,5,0.717,True,False,True,False,False,False,True,False,True,False,False
36,0,0,6,7,6,2,0,0,0,34,7,0.77,False,True,True,False,False,False,True,False,False,False,True
31,0,0,0,11,12,1,1,0,0,32,2,0.645,True,False,False,True,False,True,False,False,False,True,False
25,0,0,3,3,12,6,3,2,0,29,0,0.753,True,False,False,True,False,False,True,False,False,False,True
27,0,0,4,4,1,0,0,1,0,27,8,0.801,True,False,True,False,False,False,True,False,False,True,False
20,0,1,3,13,11,0,2,0,1,34,7,0.85,True,False,False,False,True,True,False,False,False,False,True
40,0,0,4,12,3,3,0,0,0,49,7,0.722,True,False,True,False,False,False,True,False,False,False,True
31,0,0,6,10,13,7,2,0,2,51,2,0.948,True,False,False,False,True,True,False,False,False,True,False
42,0,0,4,1,4,1,2,0,3,15,8,0.819,False,True,False,False,True,True,False,False,False,False,True
24,0,0,6,6,9,5,0,1,0,47,2,0.636,False,True,False,False,True,True,False,False,False,True,False
30,0,0,2,5,3,1,2,1,3,34,7,0.619,False,True,False,False,True,False,True,False,False,False,True
26,0,0,3,5,3,2,1,0,0,67,10,0.805,True,False,False,False,True,False,True,False,False,False,True
25,0,0,1,5,3,3,5,2,2,46,8,0.642,False,True,False,True,False,True,False,False,False,False,True
22,0,0,2,7,0,0,0,0,2,43,3,0.715,True,False,False,True,False,False,True,False,False,False,True
23,1,0,3,6,0,0,0,0,0,36,2,0.85,False,True,False,True,False,False,False,True,False,False,True
20,0,0,2,12,9,1,0,1,0,73,9,0.662,True,False,False,True,False,True,False,False,False,False,True
20,0,0,0,5,5,2,1,0,0,30,3,0.794,True,False,False,True,False,False,False,True,False,True,False
40,0,0,5,14,10,2,3,0,0,65,23,0.694,False,True,False,False,True,False,False,True,False,False,True
30,0,0,6,0,5,1,4,1,3,24,9,0.836,True,False,False,False,True,False,False,True,False,False,True
44,1,0,4,8,8,1,8,0,3,17,11,0.85,True,False,False,False,True,False,False,True,False,False,True
42,0,0,7,11,8,3,3,0,3,28,4,0.644,False,True,True,False,False,False,True,False,False,False,True
20,0,0,3,8,6,5,1,3,0,42,7,0.643,False,True,True,False,False,True,False,False,False,False,True
30,0,0,3,4,0,1,0,3,0,0,5,0.72,True,False,False,True,False,False,False,True,True,False,False
43,0,0,1,4,7,1,2,1,1,62,7,0.716,True,False,False,True,False,True,False,False,True,False,False
20,0,0,4,4,1,1,3,0,0,40,3,0.741,False,True,False,False,True,False,True,False,False,False,True
43,0,1,2,8,1,5,0,1,0,13,9,0.85,False,True,False,True,False,False,True,False,False,True,False
38,0,0,9,8,6,3,2,1,0,52,6,0.707,True,False,True,False,False,False,True,False,False,False,True
34,0,0,4,6,5,0,2,0,4,10,1,0.875,False,True,True,False,False,False,False,True,False,False,True
36,0,0,0,12,8,0,1,0,0,0,7,0.816,False,True,False,True,False,True,False,False,False,False,True
25,0,0,7,5,5,0,4,0,0,81,0,0.736,True,False,False,True,False,False,True,False,False,False,True
44,0,0,7,9,14,0,5,0,2,23,11,0.907,False,True,True,False,False,True,False,False,False,False,True
29,0,0,3,4,5,0,0,0,0,15,9,0.651,True,False,False,True,False,False,True,False,False,False,True
27,0,0,5,5,12,0,1,0,1,22,5,0.95,False,True,True,False,False,True,False,False,False,True,False
29,0,1,4,3,5,2,2,0,0,29,2,0.85,True,False,False,False,True,False,False,True,False,False,True
21,0,0,7,6,13,1,1,2,0,50,0,0.95,True,False,True,False,False,True,False,False,False,False,True
29,0,0,7,4,8,0,0,0,0,12,6,0.662,True,False,False,False,True,True,False,False,False,False,True
